id,latitude,longitude,zip,city,name,website,address,address_2,state,phone,email,notes
668,34.40133800,-119.52321700,93013,Carpinteria,,,4667 Carpinteria Avenue,,CA,,,
669,34.92678950,-120.43470530,93454,Santa Maria,,,225 E Inger Drive,Suite 101 ,CA,(805) 928-0139,,
670,34.95344370,-120.43815990,93458,Santa Maria,,,215 W Main Street,,CA,(805) 347-1233,,
671,34.41852500,-119.74201410,93105,Santa Barbara,,,1259 Veronica Springs Road,,CA,(805) 687-9717,,
672,34.39498690,-119.51172250,93013,Carpinteria,Goodwill Retail Store & Donation Center Carpinteria,,1024 Casitas Pass Road,,CA,(805) 981-0130,,
673,34.93009360,-120.43520050,93456,Santa Maria,United Way Santa Maria,,1660 S. Broadway,#101,CA,(805) 922-0329,,
674,34.63720690,-120.46584840,93436,Lompoc,Mark's House Lompoc,,203 N. N St,,CA,(805) 735-9980,,
675,34.93970810,-120.41982870,93454,Santa Maria,,,1026 E Sierra Madre Ave,,CA,(805) 922-1919,,
676,34.43817660,-119.81951800,93117,Goleta,,,5575 Armitos Avenue ,,CA,,,
677,34.43720660,-119.82078410,93117,Goleta,Villa la Esperanza,,131 S Kellogg Ave,,CA,,,
678,34.43907010,-119.70490100,93103,Santa Barbara,,,2020 Allameda Padre Serra,Suite 211,CA,(805) 966-5100,,
679,34.44011360,-119.75067090,93101,Santa Barbara,,,3891 State St,,CA,(805) 246-9032,,
680,34.63975370,-120.45302310,93436,Lompoc,,,119 N. D Street,,CA,,,
681,34.64753920,-120.45687080,93436,Lompoc,,,115 E. College Ave,,CA,(805) 737-0015,,
682,34.41900910,-119.70654760,93101,Santa Barbara,,,301 W. Figueroa St,,CA,(805) 963-8775,,
683,34.42334190,-119.70516060,93101,Santa Barbara,,,1209 State St,,CA,(805) 965-4122,,
684,34.95960790,-120.44192920,93458,Santa Maria,,,709 N. CURRYER ST.,,CA,(805) 922-8445,info@sm4.org,
685,34.42417670,-119.70835780,93101,Santa Barbara,,,1401 Chapala Street,,CA,(805) 965-4122,,Must complete a phone interview to determine eligibility. Referral from school or community organization required 
686,34.96158570,-120.43596560,93454,Santa Maria,,http://www.childrensresourcenetwork.org/locations.htm,901 South Broadway,,CA,,,(Located at Santa Maria High School)
687,34.63682050,-120.46494890,93436,Lompoc,Lompoc Teen's Closet,,234 S N St,,CA,,,
688,34.95092010,-120.41318530,93454,Santa Maria,Santa Maria Pediatric and Teens Closet,,1400 E. Church Street,,CA,,,(These programs are only for patients and their families)
689,34.41335930,-119.84841080,93106,Santa Barbara,UCSB<&&> Building 434,,UCSB<&&> Building 434,Room 123,CA,(805) 893-4724,VeteransMilitaryServices@sa.ucsb.edu,Contact Cobly Dillard via Phone or Email
690,34.40607130,-119.69909240,93109,Santa Barbara,,,721 Cliff Drive,ECOC Building 1<&&> Room 7,CA,(805) 965-0581,ksrasmussen@pipeline.sbcc.edu,Contact Kyle Rasmussen<&&> extension 2203
691,34.42374500,-119.70130530,93101,Santa Barbara,Department 12,,118 E. Figueroa Street,Department 12,CA,,,Open every other Friday. Call (805) 451-0430 for more details
692,34.63764900,-120.45317400,93436,Lompoc,Department 1,,115 Civic Center Plaza,Department 1,CA,,,
693,34.94921020,-120.43229730,93454,Santa Maria,Department 3,,312-M E. Cook Street,Department 3,CA,,,
694,34.95303370,-120.43571910,93454,Santa Maria,,,Santa Maria,,CA,(805) 458-0368,,
695,34.44415840,-119.78064790,93110,Santa Barbara,Santa Barbara Veterans Service Office,,315 Camino Del Remedio,Building 3<&&> Room 251,CA,(805) 681-4500,Jfletch@co.santa-barbara.ca.us,Contact Rep. Joseph Fletcher
696,34.63747810,-120.45381060,93436,Lompoc,Lompoc Veterans Service Office,,401 E. Cypress Avenue,,CA,(805) 737-7900,Kgarris@co.santa-barbara.ca.us,Contact Rep. Kerrie Garrison
697,34.88243230,-120.44444960,93454,Santa Maria,Santa Maria Veterans Service Office,,624 Foster Road,Suite A,CA,(805) 346-7160,rmurphy@co.santa-barbara.ca.us,Contact Rep. Rhonda Murphy
698,34.93599950,-120.43441280,93454,Santa Maria,,,1410 S. Broadway,,CA,(805) 614-6781,,Contact Kay Wade
699,34.93216160,-120.43432840,93456,Santa Maria,,,PO Box 5654,,CA,(805) 925-2372,,
700,34.95865880,-120.44451850,93454,Santa Maria,,,720 E. El Camino Street,,CA,(805) 478-6230,,Program Administrator—Willie Galvan 805-714-6015
701,34.27938990,-119.28886670,93001,Ventura,Ventura Veterans Center,,790 E. Santa Clara Street,,CA,(805) 585-1860,,
702,35.26635840,-120.64259740,93401,San Luis Obispo,San Luis Obispo Veterans Center,,1070 Southwood Drive,,CA,,,
703,34.44327470,-119.77855770,93110,Santa Barbara,Santa Barbara Clinic,,4440 Calle Real,,CA,(805) 683-1491,,
704,34.95150460,-120.40965490,93454,Santa Maria,Santa Maria Clinic,,1550 E. Main Street,,CA,(805) 354-6000,,
705,34.30803100,-119.28369270,93001,Ventura,,,801 Seneca Street,,CA,(805) 653-6434,,
706,34.95174760,-120.44066900,93454,Santa Maria,,,400 W. Church Street,,CA,(805) 623-8880,,
707,34.41944130,-119.68991380,93101,Santa Barbara,United Way Santa Barbara,, 320 E. Gutierrez Street,,CA,(805) 922-0329,,
708,34.93009360,-120.43520050,93454,Santa Maria,United Way Santa Maria,,1660 S. Broadway,#101,CA,(805) 922-0329,,
709,34.42514060,-119.69756770,93101,Santa Barbara,,,324 E. Carrillo Street,Suite C,CA,(805) 963-7777 ext 115,,Extension 176
710,34.92463670,-120.43832860,93458,Santa Maria,North County Crisis Services,,212 West Carmen Lane,,CA,(888) 868-1649,,To obtain support for someone experiencing a mental health crisis: There are three possibilities: (1) If the crisis places anyone in immediate danger<&&> call 911. (2) If the crisis does not involve immediate danger<&&> and if the person in crisis has insurance coverage through a health plan<&&> call the health plan to get a referral to a covered mental health provider. (3) For all others<&&> call ACCESS Line at 1(888) 868-1649. The call is toll-free<&&> and someone will answer to assist you 24 hours per day<&&> seven days a week.
711,34.44415840,-119.78064790,93110,Santa Barbara,South County Crisis Services,,315 Camino Del Remedio,Suite B,CA,(888) 868-1649,,To obtain support for someone experiencing a mental health crisis: There are three possibilities: (1) If the crisis places anyone in immediate danger<&&> call 911. (2) If the crisis does not involve immediate danger<&&> and if the person in crisis has insurance coverage through a health plan<&&> call the health plan to get a referral to a covered mental health provider. (3) For all others<&&> call ACCESS Line at 1(888) 868-1649. The call is toll-free<&&> and someone will answer to assist you 24 hours per day<&&> seven days a week.
712,34.88067900,-120.44215430,93454,Santa Maria,,,500 West Foster Road,,CA,(805) 934-6385,,
713,34.44606770,-119.78076250,93110,Santa Barbara,,,429 N San Antonio Road,,CA,(805) 884-1600,,
714,34.63933280,-120.45369810,93436,Lompoc,,,401 East Ocean Avenue,,CA,(805) 737-6600,,
715,34.42624950,-119.69590390,93101,Santa Barbara,,,923 Olive Street,Suite 1,CA,(805) 962-3363,,
716,34.42874840,-119.70832570,93101,Santa Barbara,,,111 E. Arrellaga Street,,CA,(805) 965-2376,,
717,34.41323880,-119.86287340,93117,Isla Vista,,,889 Camino Del Sur,,CA,(805) 658-9170,,
719,34.42578070,-119.70039780,93101,Santa Barbara,Daniel Bryant Youth & Family Treatment Center,https://cadasb.org/youth/youth-treatment/,1111 Garden St,,CA,(805) 730-7575,,structured outpatient treatment for children ages 12-18<&&>  and their parents<&&> with alcohol and drug abuse issues. 
720,34.42334820,-119.69725330,93101,Santa Barbara,Mentor Program,https://cadasb.org/youth/mentor/,232 E. Canon Perdido St,,CA,(805) 722-1321,mentorprogram@cadasb.org,The CADA Mentor Program is a school-based program for vulnerable 3rd-8th grade students who need academic<&&> emotional<&&> and/or social support. Students are matched with trained<&&> volunteer adult mentors and meet on campus 1 hour per week.
721,34.42578070,-119.70039780,93101,Santa Barbara,S.U.P.E.R. Program,https://cadasb.org/youth/super/,1111 Garden St ,,CA,(805) 822-1316,super@cadasb.org,four-session series of meetings for  teens and their parents<&&> with the purpose of improving  communication and building the family relationship<&&> typically addressing issues of teen drug use and abuse. 
722,34.42225460,-119.70786130,93101,Santa Barbara,,,1290 De La Vina Street,,CA,(805) 770-7200,,
724,34.41396510,-119.69594750,93101,Santa Barbara,Santa Barbara (Administration),,123 West Gutierrez,,CA,(805) 965-1001,,
725,34.95358360,-120.43769850,93458,Santa Maria,Santa Maria Youth & Family Center,,105 N. Lincoln Street,,CA,(805) 928-1707,,
726,34.63862910,-120.45048040,93436,Lompoc,Lompoc,,101 South B Street,,CA,(805) 735-4376,,
727,34.64870810,-120.45689960,93436,Lompoc,Dorothy Jackson Family Resource Center,,646 North H Street,,CA,(805) 743-4146,,
728,34.93380880,-120.42722220,93454,Santa Maria,Santa Maria Family Resource Center,,648 E. Enos Dr,,CA,(805) 928-4150,,
729,34.39540270,-119.51832970,93013,Carpinteria,Carpinteria,,5201 8th St,,CA,(805) 965-1001,,
730,34.97334030,-120.57236180,93434,Guadalupe,Little House By The Park,,4681 11th Street,,CA,(805) 343-1194,,
731,34.91281300,-120.45292400,93455,Santa Maria,,,2560 Skyway Drive,,CA,(805) 922-4573,,
732,34.86598060,-120.43373760,93455,Santa Maria,Delta High Schoold,http://www.deltahs.org/,4893 Bethany Drive,,CA,(805) 937-6356,,
733,34.88365370,-120.45222130,93455,Santa Maria,Ernest Righetti High School,http://www.righetti.us/,941 E. Foster Road,,CA,(805) 937-2051,,
734,34.95692240,-120.40191150,93454,Santa Maria,Pioneer Valley High School,http://www.pvhspanthers.org/,675 Panther Drive,,CA,(805) 922-1305,,
735,34.96158570,-120.43596560,93454,Santa Maria,Santa Maria High School,http://www.santamariahighschool.org/,901 South Broadway,,CA,(805) 925-2567,,
736,34.42752300,-119.69278280,93013,Santa Barbara,,,632 East Canon Perdido Street,,CA,(805) 962-2382,,
737,34.94571670,-120.43535860,93454,Santa Maria,Santa Maria Office,,120 E. Jones Street,Suite 110,CA,(805) 922-1707,david@fundforsantabarbara.org,
738,34.42357800,-119.70534940,93101,Santa Barbara,Santa Barbara Office,,1219 State Street,,CA,(805) 962-9164,mvargas@fundforsantabarbara.org,
739,34.41290150,-119.69892130,93101,Santa Barbara,PathPoint Corporate Office,,315 W. Haley Street,Suite 202,CA,(805) 966-3310,,
740,34.91506720,-120.43814860,93455,Santa Maria,North Santa Barbara County,,2450 Professional Parkway,,CA,(805) 934-3537,,
741,34.42512750,-119.69612110,93101,Santa Barbara,South Santa Barbara County,,902 Laguna Street,,CA,(805) 961-9200,,
742,34.41290150,-119.69892130,93101,Santa Barbara,Behavioral Health,,315 W. Haley Street ,Suite 102,CA,(805) 963-1086,,
743,34.41989620,-119.68912000,93101,Santa Barbara,,,320 Laguna Street,,CA,(805) 564-5418,,
744,34.42670640,-119.73505510,93105,Santa Barbara,Santa Barbara Office,,2253 Las Positas Road,,CA,(805) 687-6065,,No mail please.
745,34.94571670,-120.43535860,93454,Santa Maria,Santa Maria Office,,120 E. Jones Street,,CA,(805) 987-6065,,By appointment only
746,34.40592050,-119.69732080,93101,Santa Barbara,,,309 S. Voluntario Learning Center,,CA,(805) 897-1073,,
747,34.42113650,-119.69588290,93101,Santa Barbara,Alta Vista Alternative High School,https://alted.sbunified.org/,710 Santa Barbara St.,,CA,(805) 966-0883,,
748,34.43862170,-119.87693440,93117,Goleta,Dos Pueblos High School,https://dphs.sbunified.org/,7266 Alameda Avenue ,,CA,(805) 968-2541,bwoodard@sbunified.org,
749,34.43906670,-119.78917160,93110,Santa Barbara,San Marcos High School,https://sanmarcos.sbunified.org/,4750 Hollister Ave,,CA,(805) 966-0883,kglazer@sbunified.org,
750,34.42946700,-119.69754700,93103,Santa Barbara,Santa Barbara High School,https://sbhs.sbunified.org/,700 East Anapamu St,,CA,(805) 966-9101,esimmons@sbunified.org,
751,34.41938000,-119.69342000,93101,Santa Barbara,Santa Barbara Region,,126 E. Haley St,Suite A17,CA,(805) 642-6208,,
752,34.95232540,-120.43715840,93458,Santa Maria,Santa Maria Region,,110 S. Lincoln St,Suite 207,CA,(805) 925-1010,,
753,34.42133830,-119.70771740,93101,Santa Barbara,,,1215 De La Vina Street,,CA,(805) 962-3344,sbteenlegalclinic@gmail.com,
754,34.42212060,-119.70326720,93101,Santa Barbara,,,7 West Figueroa,,CA,(805) 242-2502,,Remote Learning for Santa Barbara/Lompoc/Santa Maria
755,,,93110,Santa Barbara,Every Women Counts,https://www.dhcs.ca.gov/services/cancer/EWC,345 Camino del Remedio,Rm 339,CA,(805) 681-4783,,primarily serves low income women without health coverage to obtain free breast and cervical cancer screenings and health education (virtual) across the state.  Our office serves the Tri-Counties.
756,,,93458,Santa Maria,Main Office,,117 S. Benwiley Avenue,,CA,(805) 332-3439,amy.adargo@djscss.org,
757,,,93454,Santa Maria,,,1302 N. Miller Street,,CA,,,Please contact our main office for more info
758,,,93454,Santa Maria,,,515 N. Palisade Drive,,CA,,,Please contact our main office for more info
759,,,93458,Santa Maria,,,919 N. Walnut Drive,,CA,,,Please contact our Main Office for more info
760,,,93458,Santa Maria,,,115 S. Benwiley Avenue,,CA,,,Please contact our main office for more info
761,,,93101,Santa Barbara,code for santa barbara,,123,345,ca,(805) 987-8594,vsauceda@codeforamerica.org,something
765,,,,Santa Barbara,,,,,CA,,,
766,34.43547800,-119.80915100,93111,Santa Barbara,,https://freedom4youth.org,187 S Patterson Ave,,CA,(805) 708-1292,INFO@FREEDOM4YOUTH.ORG,
